Hashtags,Text,FavCount,Language,Place,UserLocation,RetweetCount,Sentiment,Polarity
,"Haha. It's Women in IT, Wuzi. ^_^ https://t.co/g1rzR9iW02",0,en,,"Manchester, England",0,"Sentiment(polarity=0.2, subjectivity=0.3)",positive
WITBragDay,I love developers. We brag differently _Ÿ™Œ_Ÿè»_Ÿ™Œ_Ÿè»_Ÿ‘ç_Ÿ‘ç _Ÿ˜__Ÿ˜_#WITBragDay,2,en,,"Lagos, Nigeria",0,"Sentiment(polarity=0.25, subjectivity=0.6)",positive
womenintech WITBragDay,We love hearing #womenintech stories from the #WITBragDay https://t.co/C7pgpfCV5u,2,en,,United Kingdom,0,"Sentiment(polarity=0.5, subjectivity=0.6)",positive
WITBragDay,First Zoroastrian Female Software Engineer who is a Medic &amp; an Innovator in US Navy. #WITBragDay,5,en,,San Francisco Bay Area,1,"Sentiment(polarity=0.125, subjectivity=0.25)",positive
WITBragDay,This tweet for #WITBragDay: https://t.co/hy3kuymMLN got me a couple of messages from peeps who find it hard to believe.Follow the thread pls,54,en,,,44,"Sentiment(polarity=-0.2916666666666667, subjectivity=0.5416666666666666)",negative
WITBragDay,#WITBragDay: Ten of the best tweets from women about their contributions to tech https://t.co/nh6zM1kU3B,2,en,,"Gold Coast, Queensland",0,"Sentiment(polarity=0.5, subjectivity=0.15)",positive
,Bravo! https://t.co/ImoyJmhkKD,1,pt,,Berlin,0,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
,You are a rock star https://t.co/gyQp59LChn,2,en,,"Lagos, Nigeria",0,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
WITBragDay,#WITBragDay is the best hashtag ever! https://t.co/N7yxnejwmu,4,en,,"Knebworth, England",1,"Sentiment(polarity=1.0, subjectivity=0.3)",positive
WITBragDay,RT @felixoginni: RT @MaryBethMoore6: #WITBragDay I took my first ever programming course in 2011 at age 46 . I am now a tenure track profesâ€_,0,en,,Pakistan,0,"Sentiment(polarity=0.25, subjectivity=0.3333333333333333)",positive
WITBragDay,What a brilliant tag this is #WITBragDay _Ÿ˜_,2,en,"Mumbai, India","Mumbai, India",0,"Sentiment(polarity=0.9, subjectivity=1.0)",positive
WITBragDay,"With 23yo, I've been Senior FE Dev &amp; FE Lead, graduated successfully, lived &amp; worked on 3 continents &amp; love what I do every day #WITBragDay",13,en,,"Berlin, Deutschland",2,"Sentiment(polarity=0.625, subjectivity=0.7749999999999999)",positive
MondayMotivaton womenintech,Great inspiration for #MondayMotivaton _Ÿ™Œ_Ÿè__Ÿ‘©_Ÿè_â€ç_Ÿ’» thx @LisaAbeyta @Tiffani_Bova #womenintech https://t.co/0kTyIj6vjl,0,en,,"London, England",0,"Sentiment(polarity=0.8, subjectivity=0.75)",positive
WITBragDay,"Go @AnneBoden, Than you @MeganCaywood for sharing with us! #WITBragDay https://t.co/vYFQVUNhp6",3,en,,"Cape Town, South Africa",0,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
WITBragDay,#WITBragDay is amazing and gives me all the feels.,1,en,,"Manhattan, NY",0,"Sentiment(polarity=0.6000000000000001, subjectivity=0.9)",positive
WITBragDay YP,"Women in Computing-They invented the field, then men pushed them out of it! Interesting read https://t.co/0gfRCCEamv  #WITBragDay #YP https://t.co/eIrEJU8dSz",3,en,,United Arab Emirates,1,"Sentiment(polarity=0.5, subjectivity=0.5)",positive
WITBragDay,"@alicegoldfuss #WITBragDay i can do 50pressups in 30seconds, that outstanding person",1,en,,"Nairobi, Kenya",0,"Sentiment(polarity=0.5, subjectivity=0.875)",positive
WITBragDay,BUSINESS NEWS | #WITBragDay: Ten of the best tweets from women about their contributions to tech https://t.co/hSnJC3BwHb,2,en,,"Queensland, Australia",0,"Sentiment(polarity=0.5, subjectivity=0.15)",positive
WINNING STEM WITBragDay,#WINNING Innovation which I hope comes to market.  #STEM #WITBragDay https://t.co/9v4GrJkpOf,2,en,,Iâ€™ll Live and Die Africa:-),1,"Sentiment(polarity=0.5, subjectivity=0.75)",positive
,@madu_victor @ireaderinokun https://t.co/9bAoT8MeB0,2,und,,"Lagos, Nigeria.",0,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
,_Ÿ‘è_Ÿ‘è_Ÿ‘è_Ÿ‘è https://t.co/1htGRlYIuw,2,und,,,0,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
WiTBragDay,@mlkbx Not at all! It's for all women in tech _Ÿ’™Join in âœ¨ Everyone is welcome _Ÿ˜_ #WiTBragDay,2,en,,_Ÿ“Œ LDS / SHF _Ÿ‡¬_Ÿ‡§ Â· _Ÿè _Ÿ‡µ_Ÿ‡__Ÿ‡ª_Ÿ‡¸,0,"Sentiment(polarity=0.8, subjectivity=0.9)",positive
,Don't know what WITBragday is but I am not strong in tech stuff and I don't feel bad about it.  I don't want to try just because I 'should',2,en,,,0,"Sentiment(polarity=-0.13333333333333328, subjectivity=0.7)",negative
,Odun is low-key my hero. https://t.co/EdETEdwbVd,0,en,,"Lagos, Nigeria",0,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
WITBragDay,#WITBragDay: Ten of the best tweets from women about their contributions to tech https://t.co/1DdOAx3Pj8 via @SmartCompany,2,en,,Australia,1,"Sentiment(polarity=0.5, subjectivity=0.15)",positive
,One of our amazing volunteers doing awesome things! https://t.co/q8kDGvuV4i,7,en,,,0,"Sentiment(polarity=0.8, subjectivity=0.95)",positive
WITBragDay Pakistani womeninSTEM Diversity womenintech,#WITBragDay #Pakistani #womeninSTEM fighting for #Diversity. Donate to advance #womenintech https://t.co/CWNirAz2es https://t.co/HMLI52lW1U,1,en,,Pakistan,0,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
WITBragDay startupaus,Champions #WITBragDay https://t.co/xBi4uUzLmS #startupaus v @SmartCompany,3,fr,,"Melbourne, Victoria",0,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
thread,This #thread. Totally agree with @NameFieldmt and @accidentlwriter. _Ÿ‘è https://t.co/UsLd41i64a,0,en,,"Bengaluru, India",0,"Sentiment(polarity=0.0, subjectivity=0.75)",neutral
,Woah âù_ï¸è https://t.co/iXTQXj5J7Z,1,en,,INDIA,0,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
WITBragDay news latest india fame citizen usa,"""What is #WITBragDay? https://t.co/ezfV1EnodV"" https://t.co/jieyOcCeD1 #news #latest #india #fame #citizen #usa",0,en,,"Bengaluru, Karnataka, India",0,"Sentiment(polarity=0.5, subjectivity=0.9)",positive
WITBragDay,"What is #WITBragDay? https://t.co/VKzzmB8Ut6",16,en,,"Chennai, India",3,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
WITBragDay,"What is #WITBragDay? https://t.co/GOMzUxy7wJ",0,en,,,1,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
WITBRAGDAY TwitterMoments WomenInTech,"â_¡ï¸è â€œ#WITBRAGDAY #TwitterMoments #WomenInTechâ€ùhttps://t.co/LOyu4VZW0Y",3,und,,"Bengaluru, India",2,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
WITBragDay Startup News Tech,"#WITBragDay: Ten of the best tweets from women about their contributions to techhttps://t.co/zBY1ukDxrM#Startup #News #Tech",1,en,,,0,"Sentiment(polarity=0.5, subjectivity=0.15)",positive
WITBragDay Startup News Tech,"#WITBragDay: Ten of the best tweets from women about their contributions to techhttps://t.co/7nkrHbKLvW#Startup #News #Tech",3,en,,"Massachusetts, USA",0,"Sentiment(polarity=0.5, subjectivity=0.15)",positive
,"_Ÿ‘çIts always never 2 late 2 start, d end justifies d means._Ÿ™Œ https://t.co/FovVKZWMYJ",3,en,,Nigeria,0,"Sentiment(polarity=0.15, subjectivity=0.6)",positive
googlememo WITBragDay,"After the debatable #googlememo, the trending #WITBragDay throws a lot of inspiration for men and women alike! More power to the talented!",1,en,,India,0,"Sentiment(polarity=0.6, subjectivity=0.7)",positive
,@ScottProfessor https://t.co/DuZ3qTWz49,1,und,,Kenya,0,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
WITBragDay,Good times with the Orchestra For Females And Laptops &lt;3 &lt;3 &lt;3 #WITBragDay (a few days too late :D ) https://t.co/jV0a9IO4mZ,26,en,,"Newcastle Upon Tyne, England",7,"Sentiment(polarity=0.4666666666666666, subjectivity=0.7333333333333334)",positive
WITBragDay,"the_hindu: What is #WITBragDay? https://t.co/l8vcfWnn5G",0,en,,Sri Lanka,0,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
,@USIUAfrica @ScottProfessor https://t.co/r1oMG2HSPZ,3,und,,Kenya,0,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
WITBragDay,Working on solving atleast one algorithm a day till it becomes a habit. #WITBragDay,12,en,"Redmond, WA","Seattle, WA",3,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
ai witbragday,STRATEGIC COMMUNICATIONS MANAGEMENT is out! https://t.co/NrBswGJb38 #ai #witbragday,1,en,,Istanbul - Turkey,0,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
WITBragDay,Gotta say that after following a bunch of new devs through the #WITBragDay my timeline is of higher quality. Try it out!,7,en,,Atlanta,2,"Sentiment(polarity=0.12878787878787878, subjectivity=0.35151515151515156)",positive
,âù_ï¸è https://t.co/D1BKGM7e6x,1,und,,Colorado,0,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
,YASSS! _Ÿ‘è_Ÿè_ https://t.co/NyJcLNIbHw,1,und,,Canada,0,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
WITBragDay nodeist,Passionate JS engineer. Gave talks on PWAs at JS conferences and en route to building one at PayPal. #WITBragDay #nodeist,8,en,,"San Jose, CA",2,"Sentiment(polarity=-0.05, subjectivity=0.8500000000000001)",negative
STEMWIT WIT IAMCPWIT,#STEMWIT FTW #WIT #IAMCPWIT https://t.co/jgHxqq0ruM,1,und,,"Seattle, WA (Sammamish)",2,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
WITBragDay,"I learned to code @ 13, @VisualArtistDB gave me a books. By 22 I have worked for @ManitobaHydro &amp; @NationalDefence both in tech #WITBragDay",7,en,,Canada,3,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
WITBragDay,Want to join the women in tech movement? #WITBragDay https://t.co/KdU42GMcoP,6,en,,Australia,2,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
WITBragDay SmartWomen,Just read many fine tweets with the hashtag  #WITBragDay. Many #SmartWomen including my daughter @domierosina _Ÿ‘ç_Ÿ‘ç_Ÿ‘ç_Ÿ‘è_Ÿ‘è_Ÿ‘è,3,en,,"Winnipeg, Manitoba",0,"Sentiment(polarity=0.47222222222222227, subjectivity=0.5)",positive
WITBragDay,I'm still in the tech industry. #WITBragDay,9,en,,Washington,0,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
nomoregovernmentwork WITBragDay,"i'm late, as usual. something I've worked on launches publicly tomorrow. #nomoregovernmentwork #WITBragDay",8,en,,"Washington, DC",2,"Sentiment(polarity=-0.18333333333333335, subjectivity=0.3055555555555555)",negative
WITBragDay WIT,Loved seeing all the awesome #WITBragDay tweets. I now have some great new #WIT to follow and some awesome role models for my girls,4,en,"Melbourne, Victoria","Melbourne, Victoria",2,"Sentiment(polarity=0.7272727272727273, subjectivity=0.8009090909090908)",positive
WITBragDay,"""The tech world is an environment that gives women the â€œopportunity to shineâ€ù - Rebecca Freer #WITBragDay https://t.co/ppazrWxIOK",3,en,,"Melbourne, Victoria",1,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
WITBragDay,In IT for 35 years. From keypunch to the Cloud I rocked it!  #WITBragDay,6,en,,New York,1,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
,One of the best things about Defcon. It isn't just for adults. https://t.co/skMJNY8BVP,1,en,,"Lake Tapawingo, MO",0,"Sentiment(polarity=1.0, subjectivity=0.3)",positive
,Tha k you for my favorite email service. _Ÿ˜ç_Ÿ’• https://t.co/Q9XFJjHTT4,3,en,,"Massachusetts, USA",0,"Sentiment(polarity=0.5, subjectivity=1.0)",positive
WITBragDay,Go to #WITBragDay- love reading about women's accomplishments! https://t.co/42c9QUWqmO,2,en,,"San Francisco, CA",0,"Sentiment(polarity=0.5, subjectivity=0.6)",positive
WITBragDay,"""Itâ€™s good seeing women supporting each other, itâ€™s really important.â€ù- Tzvia Iljon AKA. the Data Queen #WITBragDay  https://t.co/fKX9TJCvLr",8,en,,Australia,3,"Sentiment(polarity=0.45, subjectivity=0.6166666666666667)",positive
,âù_ï¸è https://t.co/cGkOoycJXr,0,und,,"Taipei City, Taiwan",0,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
DigitalMarketing Strategy Communication,Congrats @Yvonne_Adele &amp; @stevevallas (long life to @spruikable ) #DigitalMarketing #Strategy #Communication https://t.co/6fGwhDx7Wp,1,en,,Paris & Melbourne,0,"Sentiment(polarity=-0.05, subjectivity=0.4)",negative
WITBragDay,"On a TL that has been filled with hate and despair all weekend long, it's great to stumble upon a hashtag as amazing as #WITBragDay",2,en,,Mumbai,0,"Sentiment(polarity=0.15000000000000002, subjectivity=0.6583333333333333)",positive
WITBragDay,#WITBragDay India edition  @SHEROESIndia https://t.co/TfB6npYUMQ,11,eu,"New Delhi, India",Delhi,5,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
,Was just watching @netflix - thank you for being amazing. https://t.co/UscaaumOio,0,en,,"Waltham, MA",0,"Sentiment(polarity=0.6000000000000001, subjectivity=0.9)",positive
,"@netflix has some of the best developers on the planet, fwiw. https://t.co/gyezG2cz4O",0,en,,"Washington, DC",0,"Sentiment(polarity=1.0, subjectivity=0.3)",positive
MotivationMonday,#MotivationMonday https://t.co/6GKqUBDRRF,1,und,,"The ""real"" north",1,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
,Way cool! https://t.co/nAkzMLJg90,1,en,,"Devon, Alberta, Canada",0,"Sentiment(polarity=0.35, subjectivity=0.65)",positive
,What's your excuse? https://t.co/9bAoT8MeB0,7,en,,"Lagos, Nigeria.",3,"Sentiment(polarity=-0.05, subjectivity=0.05)",negative
WITBragDay,#WITBragDay https://t.co/9Az48JsJ9w https://t.co/CXvbSIxfU7,14,und,,"Waterloo, ON, Canada",5,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
,Thank you! https://t.co/cXur9Z0BoX,1,en,,"Calgary, Alberta",0,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
WITBragDay,"Read some great #WITBragDay stories but there's a lot going on this week. Again next week? It's MITBragDay most days, so can't hurt.",2,en,,Australia,0,"Sentiment(polarity=0.4, subjectivity=0.375)",positive
WITBragDay,#WITBragDay https://t.co/DtFBUhw2t4,0,und,,,0,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
,https://t.co/US7EdaplJC,0,und,,,1,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
WITBragDay,Women in Tech &amp; their success stories? _Ÿ‘‰ #WITBragDay,0,en,"Graz, Austria","Graz, Europe & The Internet",0,"Sentiment(polarity=0.3, subjectivity=0.0)",positive
WITBragDay,1/ I led a team in 2000 tasked with coming up with ways to appeal to the youth market. (I may have complained toâ€_ #WITBragDay,5,en,,"Berlin, DE",0,"Sentiment(polarity=-0.3, subjectivity=0.2)",negative
WITBragDay MakingItWork,#WITBragDay India edition. #MakingItWork https://t.co/wnnQeeKGjO,1,eu,"New Delhi, India",Delhi,0,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
witbragday strategy,The latest The Ubiquitous Computing Weekly! https://t.co/15Ic4LXLz7 Thanks to @HealthTap @emmarosephd @chris_polster #witbragday #strategy,0,en,,London&Melbourne,0,"Sentiment(polarity=0.35, subjectivity=0.55)",positive
WITBragDay,@LibrulElite @Eviljohna @albyselkie @LukewSavage Look through my timeline and see how I RT'ed #WITBragDay and support numerous female politicians.,0,en,,The Cloud,0,"Sentiment(polarity=0.0, subjectivity=0.3333333333333333)",neutral
WITBragDay,"3/ Totally proud of the work I produced first as individual contributor, then as leader of a growing team. #WITBragDay /&gt;",4,en,,"Berlin, DE",1,"Sentiment(polarity=0.35000000000000003, subjectivity=0.5777777777777778)",positive
WITBragDay,Hey @RMIT_SWITCH looks like your chance to tell the world what you been doing for #WITBragDay https://t.co/9T3QF1TyvI,1,en,,"Melbourne, Australia",0,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
WITBragDay,"A friend made a Facebook group ""Celebrating Powerful Women"".  It's just an endless list of awesome. #WITBragDay https://t.co/4r5QdW8rL9",7,en,,Canada,0,"Sentiment(polarity=0.39166666666666666, subjectivity=0.9166666666666666)",positive
WITBragDay,2/ VP marketing about using Cream in iMac commercials as old people music.) A bunch of our suggestions ended up in iPod ads. #WITBragDay,6,en,,"Berlin, DE",0,"Sentiment(polarity=0.1, subjectivity=0.2)",positive
WITBragDay,@simone_au @girlgerms Did you see #WITBragDay ? Awesomeness.,5,en,,"Brisbane, Australia",1,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
WITBragDay,"WoodyZuill: RT samlaing: Together karen_greaves and I have given talks, workshops and training in: _Ÿ‡¨_Ÿ‡_ _Ÿ‡º_Ÿ‡¸ _Ÿ‡©_Ÿ‡ª _Ÿ‡__Ÿ‡¿ _Ÿ‡¿_Ÿ‡_ _Ÿ‡¸_Ÿ‡¬ _Ÿ‡®_Ÿ‡_ _Ÿ‡ª_Ÿ‡¸ _Ÿ‡__Ÿ‡º #WITBragDay",0,en,,"Philadelphia, PA",0,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
WITBragDay,"3/ Including the first one, where Jeff Goldblum dances to the Propellerheads' Take California. https://t.co/GgPCbnc3V9  #WITBragDay",3,en,,"Berlin, DE",0,"Sentiment(polarity=0.25, subjectivity=0.3333333333333333)",positive
WITBragDay,"1/ Continuing #WITBragDay cuz don't let the bastards get you down. I wrote, or oversaw the writing of Mac OS X marketing pages from 1.0 toâ€_",5,en,,"Berlin, DE",0,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
pyconau codereview slides WITBragDay,Slides for Code Reviews Using Art Critique Principles are now up. #pyconau #codereview #slides #WITBragDay https://t.co/S5hqcn7xHK,3,en,,,1,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
,Excelente ejemplo a seguir! https://t.co/zHdvuJ5hmg,2,es,,Ecuador,0,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
awesomewoman keynotespeaker,"Rock on!!! You're amazing. Congrats. #awesomewoman #keynotespeaker https://t.co/LRKbGRnFFW",0,en,,"Ojai, CA & other fancy places",0,"Sentiment(polarity=0.6000000000000001, subjectivity=0.9)",positive
WITBragDay,Celebrating Women in Tech with the awesome #WITBragDay meme https://t.co/Al6EeqdeOX,2,en,,"George, South Africa",1,"Sentiment(polarity=1.0, subjectivity=1.0)",positive
WITBragDay,"Won $25,000 at hackathons while in graduate school. Now helping PayPal scale and modernize its cloud infrastructure. #WITBragDay",28,en,,"Mountain View, CA",8,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
WiTBragDay,"Learned to code at age 13, started using php at 14. Got a job in tech at 20 and a government internship at 21 #WiTBragDay",18,en,,"Virginia, USA",2,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
WITBragDay,@jezhumble I'm so very sad where our software industry has come! As a software engineer myself...change needs to happen #WITBragDay,1,en,,,0,"Sentiment(polarity=-0.5, subjectivity=1.0)",negative
Women WITBragDay,"Love this #Women in technology hashtag #WITBragDay marking significant unseen achievementsThanks to @LibyaLibertyhttps://t.co/cjQZyD4ogp",2,en,,,0,"Sentiment(polarity=0.35833333333333334, subjectivity=0.5583333333333333)",positive
inshallah,#inshallah https://t.co/oiLD9ZuFMN,0,und,,"Philadelphia, PA",0,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
STEM,We had so much fun! Love showing blindness does not have to hold students back from pursuing #STEM. https://t.co/5CBiWrLmht,5,en,"San Francisco, CA",San Francisco,5,"Sentiment(polarity=0.26666666666666666, subjectivity=0.26666666666666666)",positive
WITBragDay,"Noticed #WITBragDay. Well, my code served &gt;1mio DAU, but I'd love to brag about my new super girly light pink purse I've recently got _Ÿ˜ç_Ÿ‘›âù_ï¸è",3,en,,,1,"Sentiment(polarity=0.2116161616161616, subjectivity=0.49520202020202014)",positive
GirlBoss,Yes!! @grappleshark _Ÿ’ª_Ÿè» #GirlBoss https://t.co/BN4mv15VTp,2,und,,Leeds,1,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
cybercrime WITbragday,We have the sharpest minds and need more of them to join our #cybercrime fighters. Interested? Details: https://t.co/X4Y5Gk5Sjd #WITbragday,4,en,,Watching your back,0,"Sentiment(polarity=0.25, subjectivity=0.5)",positive
,"Thank you for doing that important and impactful work, @nagare_ip! https://t.co/4QPJB6nyms",2,en,,,0,"Sentiment(polarity=0.4, subjectivity=1.0)",positive
,Thank you. Thank you. Thank you. https://t.co/NR60hImY4U,1,en,,"Fort Lauderdale, FL",0,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
,Congratulations @TGAsuperheroes ! Just awesome! https://t.co/em6O6YIg2F,1,en,,"Brisbane, Queensland",2,"Sentiment(polarity=1.0, subjectivity=1.0)",positive
FOLLOWERS WITBragDay HellenObiri ã‚_ãƒŸã‚±é›¢è„±,"WANTS TO REALLY BOOST #FOLLOWERS FAST?â†— https://t.co/B1QW6GvUUm â†— #WITBragDay #HellenObiri #ã‚_ãƒŸã‚±é›¢è„± @LockOn_RFTF @ExMrsSallah",0,en,,"Miami, FL",0,"Sentiment(polarity=0.20000000000000004, subjectivity=0.3)",positive
WITBragDay,"@alicegoldfuss Hi! Did you happen to create a story/moment of #WITBragDay, or do you know if someone did? I haven't found, yet. Thanks :)",1,en,,,0,"Sentiment(polarity=0.35, subjectivity=0.6)",positive
WITBragDay,"#WITBragDay I built the prototype of our bullet-stopping drone in 2015. Yes, our drones stop bullets.",12,en,,"Austin, TX",4,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
WITBragDay,"Silikon Vadisi mi? Ä°Ã§i Seni, DÄ±ÅŸÄ± Beni Yakar - 1 (#WITBragDay: Teknoloji SektÃ¶rÃ_nÃ_n Cinsiyet Sorunu) https://t.co/hT0lyBM3dt",0,tr,,,0,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
blacksintechnology WITBragDay,"Join me this Tuesday. #blacksintechnology#WITBragDay https://t.co/RTvrS213Xz",3,en,,"Philadelphia, PA",1,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
WITBragDay,I worked on putting things into space #WITBragDay,7,en,,,1,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
,@Zethereum https://t.co/7nmLlx6HGs,0,und,,,0,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
WITBragDay women IT ArabWorld,Check #WITBragDay to see how #women in #IT are changing the world. Dreaming about getting this mentality to the #ArabWorld.,4,en,"Berkeley, CA",,2,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
WITBragDay,#WITBragDay Now I have my dream job focusing on developing tec projects for the banking industry and working with banking data and i love it,5,en,,Irgendwo gehÃ¶re ich,0,"Sentiment(polarity=0.5, subjectivity=0.6)",positive
WITBragDay,"Late! But #WITBragDay I learnt to code when I was 14, have a degree in technical programming and i am a telematics engineer.",7,en,,Irgendwo gehÃ¶re ich,1,"Sentiment(polarity=-0.15, subjectivity=0.35)",negative
WITBragDay,"I Setup the IT systems my company use today, Network design, implementation and server setup #WITBragDay",5,en,,Nigeria,1,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
WITBragDay,#WITBragDay I finished my first degree before learning how to code-HTML (hello world).It's been an amazing journey &amp; experience.grateful_Ÿ˜_,13,en,,Ghana,3,"Sentiment(polarity=0.42500000000000004, subjectivity=0.6166666666666667)",positive
,Kudos and thank you! https://t.co/OHKJA1x2TK,1,en,,Madrid,0,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
WomeninTech WITBragDay,"The youngest &amp; only female in a team of 50 engineers @MiddleEast isn't the most fun. Insisted on #WomeninTech,working my way up!#WITBragDay",8,en,"Berkeley, CA",,1,"Sentiment(polarity=0.15, subjectivity=0.18333333333333335)",positive
WITBragDay,Oh yeah.  #WITBragDay https://t.co/Z5LsvdTkHh,2,en,,Boston,0,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
WITBragDay,This #WITBragDay hashtag is dope!,3,en,,Edmonton,0,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
,âœ¨@sailorhgâœ¨ will be leading the Technical Zine Writing Workshop for 2017 Write/Speak/Code conf. We can't wait to see what zines ppl create! https://t.co/Tzct1sTmTS,45,en,,NYC+SF+Chicago+LA+the World!,11,"Sentiment(polarity=0.0, subjectivity=0.1)",neutral
,This is really cool _Ÿ˜Å https://t.co/gB5Vc72FIM,1,en,,,0,"Sentiment(polarity=0.35, subjectivity=0.65)",positive
WITBragDay AlwaysFollowBack,First Woman with a PhD (in Computer Science) in my family :) #WITBragDay #AlwaysFollowBack,0,en,,"Paris, France",0,"Sentiment(polarity=0.375, subjectivity=0.6666666666666666)",positive
WiTBragDay,"Late to the hashtag but the reason your debit card doesn't get frauded is cuz of meAlso the brand equity of Hackbright #WiTBragDay _Ÿ˜__Ÿ_“_Ÿ‘©â€ç_Ÿ’»",18,en,,"San Francisco, CA",2,"Sentiment(polarity=-0.3, subjectivity=0.6)",negative
WITBragDay,Well this entire hash tag #WITBragDay... proves you're ignorant and don't know what you're talking about https://t.co/YP6wFxTmwN,0,en,,Accra. || Oguaa.,0,"Sentiment(polarity=0.15, subjectivity=0.3125)",positive
WITBragDay,A little late...I surpassed my male counterparts in systems maintenance while I was fresh out of training and deployed to Iraq #WITBragDay,18,en,,"Redmond, WA",2,"Sentiment(polarity=-0.046875, subjectivity=0.42500000000000004)",negative
,Thanks for sharing. https://t.co/3vZ11QCZ93,7,en,,"Albuquerque, New Mexico, USA",0,"Sentiment(polarity=0.2, subjectivity=0.2)",positive
WITBragDay,"Seeing other girls in technology it's very inspiring  ^â—‹^ I am proud and hope I can be as cool as them soon !! _Ÿ’ª #WITBragDay",4,en,,"Salt Lake City, UT",0,"Sentiment(polarity=0.5499999999999999, subjectivity=0.8833333333333333)",positive
WITBragDay,#WITBragDay: The gender bug in the software industry - The Hindu https://t.co/mRcO4xjaMU,2,en,,,0,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
WITBragDay,#WITBragDay also I helped develope an algorithm to apply semantic web standards into classrooms,7,en,,Irgendwo gehÃ¶re ich,1,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
WITBragDay Opines DevOps,"DevOps'ish 036: Google, #WITBragDay, npm Security, AWS, and more! https://t.co/37fNRRVFWb _Ÿ—£#Opines on #DevOps",1,en,,,1,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
Innovation womenintech WITBragDay GovTech,"These 9 Women Top Global Influencers of Tech #Innovation in Cities @LisaAbeyta [#womenintech #WITBragDay #GovTech] https://t.co/6BacJ1eQz6",17,en,,LAX-HNL,15,"Sentiment(polarity=0.25, subjectivity=0.25)",positive
WITBragDay,"@woody2237 @theroxyd Windows for games/3D Design, OSX for laptop, Linux for personal Webserver, Linux on Pi for CNC machine.  #WITBragDay",5,en,,Seattle,1,"Sentiment(polarity=0.0, subjectivity=0.3)",neutral
WITBragDay,Late to #WITBragDay party but: taught myself to code age 14. My early PHP scripts are used across 100s of thousands of websites worldwide.,19,en,,"Shropshire, UK",3,"Sentiment(polarity=-0.09999999999999999, subjectivity=0.44999999999999996)",negative
WITBragDay,"Can I do this, #WITBragDay https://t.co/hRWTBdr3dr",0,en,,Oldtown,0,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
